mean,mean,sum,sum,count,count
2.5652173913043477,2.790874524714829,118.0,734.0,46.0,263.0
1.875,1.66,15.0,83.0,8.0,50.0
2.44,2.8468468468468466,61.0,316.0,25.0,111.0
4.148387096774194,3.815668202764977,643.0,828.0,155.0,217.0
3.0,2.1538461538461537,42.0,28.0,14.0,13.0
3.3333333333333335,3.4444444444444446,10.0,31.0,3.0,9.0
3.125,3.375,25.0,135.0,8.0,40.0
4.4,4.148936170212766,88.0,195.0,20.0,47.0
3.411764705882353,3.3865030674846626,58.0,552.0,17.0,163.0
3.923076923076923,3.6458333333333335,102.0,175.0,26.0,48.0
3.0923076923076924,3.55748031496063,402.0,2259.0,130.0,635.0
3.2666666666666666,3.35,49.0,134.0,15.0,40.0
2.8,2.8505747126436782,42.0,248.0,15.0,87.0
3.3813559322033897,3.3176895306859207,399.0,919.0,118.0,277.0
4.333333333333333,2.7,13.0,27.0,3.0,10.0
3.1052631578947367,2.9655172413793105,59.0,86.0,19.0,29.0
3.853932584269663,3.788732394366197,343.0,807.0,89.0,213.0
3.4285714285714284,2.6296296296296298,24.0,71.0,7.0,27.0
,2.4444444444444446,,66.0,,27.0
4.243243243243243,3.9304347826086956,314.0,452.0,74.0,115.0
3.9318181818181817,3.9855072463768115,173.0,550.0,44.0,138.0
3.984126984126984,3.723926380368098,502.0,1214.0,126.0,326.0
2.423076923076923,2.3902439024390243,63.0,196.0,26.0,82.0
1.0,3.111111111111111,1.0,84.0,1.0,27.0
2.5,3.0476190476190474,5.0,64.0,2.0,21.0
2.4545454545454546,2.326530612244898,27.0,228.0,11.0,98.0
3.8679245283018866,3.6666666666666665,205.0,451.0,53.0,123.0
3.1481481481481484,3.0,85.0,135.0,27.0,45.0
4.106007067137809,4.256678281068525,2324.0,7330.0,566.0,1722.0
3.75,3.6893039049235994,885.0,2173.0,236.0,589.0
3.925170068027211,3.533169533169533,577.0,1438.0,147.0,407.0
4.2745098039215685,4.148936170212766,218.0,390.0,51.0,94.0
4.3,4.124031007751938,301.0,532.0,70.0,129.0
3.9905956112852663,3.695412844036697,1273.0,2014.0,319.0,545.0
3.25,3.4444444444444446,13.0,31.0,4.0,9.0
4.0,3.789473684210526,36.0,72.0,9.0,19.0
3.911764705882353,3.5935960591133007,532.0,1459.0,136.0,406.0
2.5952380952380953,2.477744807121662,218.0,835.0,84.0,337.0
5.0,4.666666666666667,10.0,28.0,2.0,6.0
2.1875,2.21875,35.0,71.0,16.0,32.0
3.8,3.5555555555555554,19.0,32.0,5.0,9.0
4.0,4.0,4.0,48.0,1.0,12.0
2.3333333333333335,2.5365853658536586,14.0,104.0,6.0,41.0
3.0,2.473684210526316,30.0,47.0,10.0,19.0
2.6623376623376624,2.479905437352246,205.0,1049.0,77.0,423.0
3.0,3.0,9.0,18.0,3.0,6.0
3.357142857142857,3.2903225806451615,141.0,306.0,42.0,93.0
3.5714285714285716,4.15,25.0,83.0,7.0,20.0
3.774193548387097,3.8652482269503547,117.0,545.0,31.0,141.0
4.072368421052632,3.946280991735537,619.0,1910.0,152.0,484.0
,3.5,,7.0,,2.0
2.5555555555555554,2.9327731092436973,46.0,698.0,18.0,238.0
3.909090909090909,3.675,43.0,147.0,11.0,40.0
3.8181818181818183,4.022556390977444,336.0,1070.0,88.0,266.0
2.0,1.7777777777777777,2.0,16.0,1.0,9.0
4.0,3.8,20.0,19.0,5.0,5.0
3.6666666666666665,2.6666666666666665,33.0,32.0,9.0,12.0
3.71875,3.561797752808989,119.0,317.0,32.0,89.0
3.4915254237288136,3.5435897435897434,206.0,691.0,59.0,195.0
2.5,3.7142857142857144,5.0,26.0,2.0,7.0
3.2,3.0,16.0,3.0,5.0,1.0
,3.0,,3.0,,1.0
3.7955555555555556,3.8186666666666667,854.0,2864.0,225.0,750.0
2.0,3.0,4.0,15.0,2.0,5.0
,2.75,,11.0,,4.0
4.277777777777778,4.157608695652174,462.0,765.0,108.0,184.0
4.0,3.210526315789474,28.0,61.0,7.0,19.0
1.75,1.6629213483146068,14.0,148.0,8.0,89.0
2.558139534883721,2.6767485822306236,220.0,1416.0,86.0,529.0
4.2405063291139244,4.439821693907875,670.0,2988.0,158.0,673.0
,2.0,,2.0,,1.0
3.0,4.0,18.0,16.0,6.0,4.0
3.865497076023392,3.595772787318362,1322.0,2722.0,342.0,757.0
,4.0,,8.0,,2.0
2.0,2.1176470588235294,22.0,108.0,11.0,51.0
2.6,1.9696969696969697,26.0,65.0,10.0,33.0
3.4581939799331103,3.73568281938326,1034.0,2544.0,299.0,681.0
2.0,,2.0,,1.0,
3.4767441860465116,3.204460966542751,299.0,862.0,86.0,269.0
3.5,2.888888888888889,7.0,52.0,2.0,18.0
3.4954954954954953,3.393374741200828,776.0,1639.0,222.0,483.0
2.6666666666666665,2.71875,16.0,87.0,6.0,32.0
3.0,1.7142857142857142,3.0,12.0,1.0,7.0
3.8606811145510838,3.89340490797546,1247.0,5077.0,323.0,1304.0
3.5819209039548023,3.537170263788969,634.0,2950.0,177.0,834.0
3.4427480916030535,3.217585692995529,451.0,2159.0,131.0,671.0
3.2818181818181817,3.112701252236136,361.0,1740.0,110.0,559.0
3.413793103448276,3.5304878048780486,594.0,1737.0,174.0,492.0
3.6153846153846154,3.6699029126213594,188.0,378.0,52.0,103.0
3.196078431372549,3.2005988023952097,163.0,1069.0,51.0,334.0
2.909090909090909,2.975,64.0,238.0,22.0,80.0
4.422343324250681,4.286624203821656,1623.0,3365.0,367.0,785.0
3.2777777777777777,3.125,118.0,250.0,36.0,80.0
3.2222222222222223,3.8,29.0,171.0,9.0,45.0
3.2,3.4375,16.0,55.0,5.0,16.0
2.8,2.8205128205128207,70.0,110.0,25.0,39.0
3.813953488372093,3.976470588235294,164.0,676.0,43.0,170.0
2.25,2.9941520467836256,27.0,512.0,12.0,171.0
3.142857142857143,3.111111111111111,22.0,28.0,7.0,9.0
,2.0,,4.0,,2.0
2.8333333333333335,2.64,17.0,66.0,6.0,25.0
2.8,2.5964912280701755,14.0,148.0,5.0,57.0
4.078947368421052,3.816279069767442,1395.0,1641.0,342.0,430.0
3.9411764705882355,4.084507042253521,67.0,290.0,17.0,71.0
3.7777777777777777,3.619047619047619,34.0,76.0,9.0,21.0
3.588235294117647,3.704301075268817,366.0,1378.0,102.0,372.0
4.0,3.6923076923076925,12.0,48.0,3.0,13.0
3.941358024691358,3.8281053952321202,1277.0,3051.0,324.0,797.0
3.0833333333333335,2.8815789473684212,74.0,219.0,24.0,76.0
3.991869918699187,4.0576923076923075,491.0,1899.0,123.0,468.0
2.0,2.6,4.0,13.0,2.0,5.0
3.3684210526315788,3.0961538461538463,64.0,161.0,19.0,52.0
2.6,2.3333333333333335,13.0,7.0,5.0,3.0
1.0,,1.0,,1.0,
3.375,3.533333333333333,27.0,53.0,8.0,15.0
2.0,4.0,6.0,4.0,3.0,1.0
3.9759358288770055,3.632375189107413,1487.0,2401.0,374.0,661.0
3.0,3.066666666666667,21.0,46.0,7.0,15.0
3.5,3.347826086956522,28.0,154.0,8.0,46.0
3.808080808080808,3.958904109589041,377.0,289.0,99.0,73.0
3.8627450980392157,3.3076923076923075,197.0,86.0,51.0,26.0
3.2758620689655173,2.6538461538461537,95.0,207.0,29.0,78.0
3.5660377358490565,3.2399403874813713,945.0,2174.0,265.0,671.0
3.65,3.1796875,365.0,814.0,100.0,256.0
3.642857142857143,3.7205882352941178,459.0,759.0,126.0,204.0
3.8705882352941177,3.3217391304347825,658.0,382.0,170.0,115.0
4.0,3.8333333333333335,20.0,92.0,5.0,24.0
3.3636363636363638,3.1627906976744184,37.0,136.0,11.0,43.0
,2.0,,2.0,,1.0
3.375,3.6256830601092895,189.0,1327.0,56.0,366.0
,2.5,,5.0,,2.0
3.223529411764706,3.223404255319149,274.0,303.0,85.0,94.0
4.06,3.870967741935484,203.0,600.0,50.0,155.0
2.6666666666666665,2.6666666666666665,8.0,16.0,3.0,6.0
2.6842105263157894,2.774336283185841,102.0,627.0,38.0,226.0
4.181818181818182,3.9391634980988592,368.0,1036.0,88.0,263.0
3.628787878787879,3.969574036511156,479.0,1957.0,132.0,493.0
3.875,3.3076923076923075,31.0,43.0,8.0,13.0
3.539325842696629,3.458100558659218,315.0,1857.0,89.0,537.0
3.7735849056603774,3.8986486486486487,200.0,577.0,53.0,148.0
3.27027027027027,3.380952380952381,242.0,497.0,74.0,147.0
4.1234567901234565,4.068376068376068,668.0,1904.0,162.0,468.0
3.0,4.162790697674419,21.0,179.0,7.0,43.0
3.5789473684210527,3.9523809523809526,68.0,249.0,19.0,63.0
3.597560975609756,3.4573863636363638,295.0,1217.0,82.0,352.0
3.75,3.7358490566037736,120.0,198.0,32.0,53.0
3.411764705882353,4.031446540880503,116.0,1282.0,34.0,318.0
3.5,3.943396226415094,140.0,418.0,40.0,106.0
2.8125,2.7235772357723578,45.0,335.0,16.0,123.0
3.6145833333333335,3.684824902723735,347.0,947.0,96.0,257.0
3.306451612903226,3.3377659574468086,205.0,1255.0,62.0,376.0
3.076923076923077,2.8194444444444446,40.0,203.0,13.0,72.0
2.5,1.0,5.0,1.0,2.0,1.0
2.75,2.3529411764705883,99.0,240.0,36.0,102.0
3.5,3.7142857142857144,14.0,26.0,4.0,7.0
3.2903225806451615,3.0,102.0,96.0,31.0,32.0
2.1,3.0625,21.0,49.0,10.0,16.0
2.727272727272727,2.5849056603773586,30.0,137.0,11.0,53.0
3.2413793103448274,3.3793103448275863,94.0,392.0,29.0,116.0
3.9565217391304346,3.7432432432432434,91.0,277.0,23.0,74.0
3.95,3.8902439024390243,158.0,319.0,40.0,82.0
2.8475336322869955,3.0775193798449614,635.0,3176.0,223.0,1032.0
2.4363636363636365,2.614003590664273,268.0,1456.0,110.0,557.0
,1.0,,1.0,,1.0
3.5,3.4705882352941178,7.0,59.0,2.0,17.0
3.6363636363636362,2.7333333333333334,40.0,41.0,11.0,15.0
3.1607142857142856,2.739130434782609,177.0,63.0,56.0,23.0
3.0,2.0,6.0,6.0,2.0,3.0
3.3714285714285714,3.2267441860465116,236.0,555.0,70.0,172.0
3.5555555555555554,2.9130434782608696,96.0,67.0,27.0,23.0
4.333333333333333,3.0,13.0,12.0,3.0,4.0
3.6923076923076925,3.2142857142857144,48.0,45.0,13.0,14.0
2.681159420289855,2.8133333333333335,185.0,211.0,69.0,75.0
3.2142857142857144,3.2142857142857144,45.0,45.0,14.0,14.0
2.5,2.5555555555555554,5.0,46.0,2.0,18.0
,2.0,,2.0,,1.0
3.5652173913043477,3.3835616438356166,164.0,247.0,46.0,73.0
3.725,4.089385474860335,149.0,732.0,40.0,179.0
3.116279069767442,3.5555555555555554,134.0,384.0,43.0,108.0
4.0,2.909090909090909,24.0,32.0,6.0,11.0
3.4,2.92,17.0,73.0,5.0,25.0
4.304347826086956,3.142857142857143,99.0,66.0,23.0,21.0
3.717948717948718,3.34375,145.0,214.0,39.0,64.0
3.388888888888889,2.7777777777777777,61.0,75.0,18.0,27.0
2.5,1.0,5.0,1.0,2.0,1.0
4.0,3.740740740740741,84.0,101.0,21.0,27.0
3.5625,2.76,57.0,69.0,16.0,25.0
1.0,,1.0,,1.0,
2.4285714285714284,2.768421052631579,17.0,263.0,7.0,95.0
,1.0,,1.0,,1.0
3.5510204081632653,3.660377358490566,174.0,388.0,49.0,106.0
4.5,3.25,9.0,13.0,2.0,4.0
2.8,2.5833333333333335,28.0,31.0,10.0,12.0
,5.0,,5.0,,1.0
4.316666666666666,4.298387096774194,259.0,1066.0,60.0,248.0
4.093023255813954,4.132352941176471,880.0,3653.0,215.0,884.0
3.5625,3.260869565217391,57.0,75.0,16.0,23.0
2.7777777777777777,3.3469387755102042,25.0,164.0,9.0,49.0
,3.0,,6.0,,2.0
,1.8,,9.0,,5.0
2.9130434782608696,2.7444444444444445,67.0,247.0,23.0,90.0
4.0,2.0,4.0,24.0,1.0,12.0
2.3333333333333335,2.0,70.0,36.0,30.0,18.0
3.523489932885906,3.687022900763359,525.0,3381.0,149.0,917.0
3.393700787401575,3.7133406835722162,431.0,3368.0,127.0,907.0
3.1826923076923075,3.163430420711974,331.0,1955.0,104.0,618.0
3.888888888888889,3.0,35.0,27.0,9.0,9.0
3.1904761904761907,3.236842105263158,67.0,123.0,21.0,38.0
2.793103448275862,2.338235294117647,81.0,159.0,29.0,68.0
3.18,3.1666666666666665,159.0,209.0,50.0,66.0
3.746153846153846,3.7154150197628457,487.0,940.0,130.0,253.0
3.3442622950819674,2.945945945945946,204.0,436.0,61.0,148.0
2.3333333333333335,2.4684684684684686,42.0,274.0,18.0,111.0
3.7687074829931975,3.938949938949939,1108.0,3226.0,294.0,819.0
3.35,3.7263157894736842,67.0,708.0,20.0,190.0
2.269230769230769,2.206896551724138,59.0,256.0,26.0,116.0
3.0,2.6513761467889907,93.0,289.0,31.0,109.0
4.0,3.210526315789474,4.0,61.0,1.0,19.0
,3.0,,3.0,,1.0
3.9210526315789473,3.897506925207756,447.0,1407.0,114.0,361.0
,2.6666666666666665,,8.0,,3.0
3.2777777777777777,3.3435114503816794,177.0,438.0,54.0,131.0
3.4347826086956523,3.5766016713091924,316.0,1284.0,92.0,359.0
4.3446808510638295,4.410891089108911,1021.0,3564.0,235.0,808.0
,4.5,,9.0,,2.0
3.4583333333333335,3.6923076923076925,83.0,480.0,24.0,130.0
4.0,3.619047619047619,40.0,76.0,10.0,21.0
3.0714285714285716,3.1785714285714284,172.0,623.0,56.0,196.0
3.90625,3.8125,125.0,366.0,32.0,96.0
3.8444444444444446,3.962686567164179,173.0,531.0,45.0,134.0
4.176470588235294,4.11969111969112,213.0,1067.0,51.0,259.0
3.547945205479452,3.194244604316547,259.0,444.0,73.0,139.0
3.973684210526316,3.8679245283018866,151.0,205.0,38.0,53.0
4.3,4.2075471698113205,258.0,669.0,60.0,159.0
,2.75,,11.0,,4.0
3.3333333333333335,3.8333333333333335,10.0,115.0,3.0,30.0
3.2063492063492065,2.9660377358490564,404.0,786.0,126.0,265.0
3.5,3.375,7.0,27.0,2.0,8.0
,4.0,,16.0,,4.0
2.3333333333333335,2.4,21.0,36.0,9.0,15.0
2.0,3.1818181818181817,4.0,35.0,2.0,11.0
3.3694581280788176,3.520119225037258,684.0,2362.0,203.0,671.0
3.25,3.221774193548387,208.0,799.0,64.0,248.0
4.0,3.6857142857142855,80.0,258.0,20.0,70.0
3.559322033898305,3.6393034825870645,210.0,1463.0,59.0,402.0
4.358823529411764,4.326050420168067,741.0,2574.0,170.0,595.0
3.9326424870466323,4.137142857142857,759.0,2172.0,193.0,525.0
3.679611650485437,3.7370689655172415,379.0,867.0,103.0,232.0
3.6470588235294117,3.642857142857143,62.0,51.0,17.0,14.0
4.280487804878049,4.246376811594203,351.0,586.0,82.0,138.0
4.027027027027027,3.732394366197183,298.0,265.0,74.0,71.0
3.7142857142857144,3.2666666666666666,78.0,98.0,21.0,30.0
3.875,3.9404761904761907,248.0,1324.0,64.0,336.0
4.666666666666667,3.0,28.0,21.0,6.0,7.0
3.1333333333333333,3.6818181818181817,47.0,243.0,15.0,66.0
3.5,2.6,21.0,13.0,6.0,5.0
3.563380281690141,3.70873786407767,253.0,1528.0,71.0,412.0
,1.5,,3.0,,2.0
3.875,3.654320987654321,93.0,296.0,24.0,81.0
2.1,2.8376068376068377,21.0,332.0,10.0,117.0
3.6,3.0,18.0,21.0,5.0,7.0
3.526315789473684,3.5875,134.0,287.0,38.0,80.0
3.263157894736842,3.0159362549800797,372.0,757.0,114.0,251.0
2.8505747126436782,2.91,496.0,2619.0,174.0,900.0
3.9166666666666665,4.007518796992481,282.0,533.0,72.0,133.0
3.3488372093023258,3.098360655737705,144.0,189.0,43.0,61.0
4.19774011299435,3.730593607305936,1486.0,2451.0,354.0,657.0
2.272727272727273,2.381818181818182,75.0,131.0,33.0,55.0
3.04,2.8608247422680413,152.0,555.0,50.0,194.0
3.0,,3.0,,1.0,
3.6254826254826256,3.5386740331491713,939.0,2562.0,259.0,724.0
3.0818505338078293,3.34075723830735,866.0,3000.0,281.0,898.0
3.1052631578947367,3.25,59.0,143.0,19.0,44.0
3.0,3.3684210526315788,12.0,64.0,4.0,19.0
2.0,4.0,2.0,4.0,1.0,1.0
3.0,,6.0,,2.0,
3.103448275862069,2.9215686274509802,180.0,149.0,58.0,51.0
4.358974358974359,4.079710144927536,170.0,563.0,39.0,138.0
3.642857142857143,3.373134328358209,306.0,452.0,84.0,134.0
4.0,3.076923076923077,16.0,40.0,4.0,13.0
4.128404669260701,4.362235067437379,2122.0,9056.0,514.0,2076.0
3.911111111111111,3.8035714285714284,176.0,213.0,45.0,56.0
3.5098039215686274,3.526964560862866,537.0,2289.0,153.0,649.0
3.380952380952381,2.96,71.0,222.0,21.0,75.0
1.9090909090909092,2.336,42.0,292.0,22.0,125.0
2.2,2.6122448979591835,11.0,128.0,5.0,49.0
4.105263157894737,4.1,78.0,164.0,19.0,40.0
,3.6,,36.0,,10.0
3.8292682926829267,3.6646706586826348,157.0,612.0,41.0,167.0
,1.0,,1.0,,1.0
2.4,2.148936170212766,36.0,303.0,15.0,141.0
3.274193548387097,3.146153846153846,203.0,409.0,62.0,130.0
2.6293103448275863,3.0968468468468466,305.0,1375.0,116.0,444.0
3.4423076923076925,3.285171102661597,179.0,864.0,52.0,263.0
1.7777777777777777,1.7096774193548387,16.0,53.0,9.0,31.0
1.7777777777777777,1.5178571428571428,16.0,85.0,9.0,56.0
2.1818181818181817,1.6129032258064515,24.0,100.0,11.0,62.0
3.1142857142857143,3.0259067357512954,218.0,584.0,70.0,193.0
3.88,3.772727272727273,97.0,249.0,25.0,66.0
3.2580645161290325,3.25,404.0,715.0,124.0,220.0
4.166666666666667,3.810344827586207,100.0,221.0,24.0,58.0
4.011363636363637,3.603960396039604,353.0,364.0,88.0,101.0
1.0,2.409090909090909,2.0,106.0,2.0,44.0
2.6,1.875,13.0,30.0,5.0,16.0
3.619047619047619,3.641838351822504,836.0,2298.0,231.0,631.0
3.0,3.4210526315789473,15.0,65.0,5.0,19.0
3.7142857142857144,3.6206896551724137,78.0,315.0,21.0,87.0
3.130434782608696,3.1538461538461537,72.0,123.0,23.0,39.0
3.72,4.045454545454546,93.0,267.0,25.0,66.0
3.8178438661710037,3.719,2054.0,7438.0,538.0,2000.0
3.5517241379310347,3.613382899628253,103.0,972.0,29.0,269.0
3.869565217391304,3.689655172413793,89.0,214.0,23.0,58.0
2.9591836734693877,3.013953488372093,145.0,648.0,49.0,215.0
3.25,2.5,13.0,15.0,4.0,6.0
2.948051948051948,2.7419354838709675,227.0,255.0,77.0,93.0
5.0,3.8333333333333335,5.0,23.0,1.0,6.0
2.8095238095238093,3.064748201438849,177.0,852.0,63.0,278.0
2.235294117647059,2.3859649122807016,38.0,272.0,17.0,114.0
,3.0,,6.0,,2.0
2.9,2.7555555555555555,29.0,248.0,10.0,90.0
3.125,3.5,50.0,42.0,16.0,12.0
4.107692307692307,4.077399380804954,267.0,1317.0,65.0,323.0
3.491228070175439,3.7092198581560285,199.0,523.0,57.0,141.0
2.933333333333333,2.64,44.0,66.0,15.0,25.0
3.1666666666666665,2.96875,532.0,665.0,168.0,224.0
3.4054054054054053,3.556390977443609,126.0,473.0,37.0,133.0
2.8503401360544216,2.877076411960133,419.0,866.0,147.0,301.0
4.44,3.971014492753623,111.0,274.0,25.0,69.0
4.0,4.0,4.0,16.0,1.0,4.0
4.181208053691275,4.093385214007782,623.0,2104.0,149.0,514.0
4.017857142857143,4.00418410041841,225.0,957.0,56.0,239.0
3.9279279279279278,3.8440366972477062,436.0,2514.0,111.0,654.0
3.2711864406779663,3.246119733924612,579.0,1464.0,177.0,451.0
3.43125,3.2980392156862743,549.0,841.0,160.0,255.0
3.8181818181818183,3.411764705882353,42.0,116.0,11.0,34.0
3.6793893129770994,3.6233333333333335,482.0,1087.0,131.0,300.0
3.1538461538461537,2.7782101167315174,328.0,714.0,104.0,257.0
3.1818181818181817,3.09009009009009,105.0,343.0,33.0,111.0
2.909090909090909,2.801470588235294,128.0,381.0,44.0,136.0
1.7777777777777777,1.5733333333333333,32.0,118.0,18.0,75.0
,2.8333333333333335,,17.0,,6.0
3.977777777777778,3.707865168539326,179.0,330.0,45.0,89.0
2.875,2.6,23.0,52.0,8.0,20.0
4.183333333333334,4.0131578947368425,251.0,305.0,60.0,76.0
2.7032967032967035,2.6861313868613137,246.0,368.0,91.0,137.0
3.8805970149253732,4.034364261168385,260.0,1174.0,67.0,291.0
2.7755102040816326,2.9498327759197323,136.0,882.0,49.0,299.0
3.6666666666666665,2.6153846153846154,22.0,34.0,6.0,13.0
3.3333333333333335,3.5,10.0,42.0,3.0,12.0
2.9545454545454546,3.262295081967213,65.0,199.0,22.0,61.0
3.959016393442623,3.9612403100775193,483.0,1022.0,122.0,258.0
3.3,3.118181818181818,198.0,343.0,60.0,110.0
,3.0,,6.0,,2.0
3.2920353982300883,2.7733333333333334,372.0,208.0,113.0,75.0
2.3333333333333335,4.05,7.0,81.0,3.0,20.0
3.8,3.8340807174887894,817.0,2565.0,215.0,669.0
2.8,2.6666666666666665,14.0,16.0,5.0,6.0
2.6470588235294117,2.528735632183908,45.0,440.0,17.0,174.0
1.8,2.101010101010101,9.0,208.0,5.0,99.0
2.5220588235294117,2.610350076103501,343.0,1715.0,136.0,657.0
3.9166666666666665,3.889502762430939,188.0,704.0,48.0,181.0
3.449685534591195,3.4284532671629444,1097.0,4145.0,318.0,1209.0
3.215686274509804,3.1909262759924384,820.0,3376.0,255.0,1058.0
4.079545454545454,4.168168168168168,359.0,1388.0,88.0,333.0
3.8734177215189876,3.786206896551724,306.0,549.0,79.0,145.0
3.6989247311827955,3.7951807228915664,344.0,630.0,93.0,166.0
2.5,2.5535714285714284,60.0,143.0,24.0,56.0
3.6,3.1864406779661016,72.0,188.0,20.0,59.0
2.255813953488372,2.0701754385964914,97.0,354.0,43.0,171.0
3.0,3.0,3.0,6.0,1.0,2.0
4.2272727272727275,4.2384937238493725,279.0,1013.0,66.0,239.0
,4.0,,8.0,,2.0
2.5454545454545454,2.6382978723404253,28.0,124.0,11.0,47.0
3.8,3.1363636363636362,171.0,138.0,45.0,44.0
1.5,2.5714285714285716,6.0,18.0,4.0,7.0
3.3194444444444446,3.10989010989011,239.0,283.0,72.0,91.0
3.488372093023256,3.653225806451613,150.0,453.0,43.0,124.0
3.0642201834862384,2.831715210355987,334.0,875.0,109.0,309.0
2.0,2.7903225806451615,6.0,173.0,3.0,62.0
2.6,2.5310344827586206,39.0,367.0,15.0,145.0
2.8666666666666667,2.6412213740458017,86.0,346.0,30.0,131.0
3.3333333333333335,3.6216216216216215,10.0,134.0,3.0,37.0
4.5,3.6129032258064515,18.0,112.0,4.0,31.0
,3.0,,15.0,,5.0
3.176470588235294,3.1333333333333333,54.0,47.0,17.0,15.0
4.235795454545454,4.3632718524458705,1491.0,5441.0,352.0,1247.0
3.9722222222222223,4.029490616621984,715.0,3006.0,180.0,746.0
4.0,3.3333333333333335,8.0,30.0,2.0,9.0
,2.0,,4.0,,2.0
3.282051282051282,2.6,128.0,26.0,39.0,10.0
3.1025641025641026,3.2038327526132404,242.0,1839.0,78.0,574.0
4.011428571428572,3.662974683544304,1404.0,2315.0,350.0,632.0
3.206896551724138,3.2241379310344827,93.0,187.0,29.0,58.0
2.810810810810811,2.7846715328467155,104.0,763.0,37.0,274.0
2.2857142857142856,2.1666666666666665,32.0,260.0,14.0,120.0
2.9166666666666665,2.96,70.0,148.0,24.0,50.0
3.324074074074074,3.368715083798883,359.0,1206.0,108.0,358.0
3.48,3.6440677966101696,174.0,430.0,50.0,118.0
3.6666666666666665,3.6984126984126986,22.0,233.0,6.0,63.0
3.018181818181818,3.0511363636363638,166.0,537.0,55.0,176.0
,4.0,,4.0,,1.0
3.8,3.2777777777777777,57.0,59.0,15.0,18.0
3.896551724137931,3.9789473684210526,113.0,378.0,29.0,95.0
3.747191011235955,3.672176308539945,667.0,1333.0,178.0,363.0
3.0833333333333335,3.3,37.0,66.0,12.0,20.0
2.6538461538461537,2.857142857142857,69.0,60.0,26.0,21.0
2.0833333333333335,1.8269230769230769,25.0,95.0,12.0,52.0
3.5303867403314917,3.3579418344519016,639.0,1501.0,181.0,447.0
3.238095238095238,3.271523178807947,68.0,494.0,21.0,151.0
2.5476190476190474,2.762962962962963,107.0,373.0,42.0,135.0
4.4,4.18374558303887,440.0,1184.0,100.0,283.0
2.75,2.7586206896551726,55.0,80.0,20.0,29.0
1.6666666666666667,1.880952380952381,30.0,79.0,18.0,42.0
3.8984375,3.854014598540146,499.0,528.0,128.0,137.0
3.814814814814815,3.6451612903225805,103.0,113.0,27.0,31.0
3.5348837209302326,3.3689655172413793,912.0,1954.0,258.0,580.0
3.911764705882353,3.8541666666666665,133.0,185.0,34.0,48.0
3.5,3.1944444444444446,77.0,115.0,22.0,36.0
3.1333333333333333,3.0434782608695654,235.0,140.0,75.0,46.0
4.224334600760456,3.853960396039604,1111.0,1557.0,263.0,404.0
3.932098765432099,3.649390243902439,637.0,1197.0,162.0,328.0
2.909090909090909,3.121212121212121,128.0,721.0,44.0,231.0
2.7419354838709675,2.903954802259887,170.0,514.0,62.0,177.0
3.5301204819277108,3.556701030927835,293.0,690.0,83.0,194.0
3.4,2.857142857142857,34.0,60.0,10.0,21.0
2.3333333333333335,2.5,7.0,25.0,3.0,10.0
2.6,2.6785714285714284,13.0,75.0,5.0,28.0
3.0,2.806451612903226,15.0,87.0,5.0,31.0
3.5714285714285716,3.52755905511811,125.0,448.0,35.0,127.0
3.0,3.2987012987012987,48.0,254.0,16.0,77.0
3.3596059113300494,3.3121890547263684,682.0,2663.0,203.0,804.0
3.8588235294117648,3.4858757062146895,328.0,617.0,85.0,177.0
3.9704433497536944,3.813308687615527,806.0,2063.0,203.0,541.0
3.2948717948717947,3.0842696629213484,257.0,549.0,78.0,178.0
3.3380281690140845,3.1055900621118013,237.0,500.0,71.0,161.0
3.762376237623762,3.3958333333333335,380.0,815.0,101.0,240.0
3.0694444444444446,3.0095693779904304,221.0,629.0,72.0,209.0
3.55,3.5789473684210527,213.0,544.0,60.0,152.0
2.6666666666666665,3.7142857142857144,8.0,26.0,3.0,7.0
3.7941176470588234,3.986842105263158,129.0,303.0,34.0,76.0
3.6623931623931623,3.6901408450704225,857.0,1048.0,234.0,284.0
3.7291666666666665,3.445086705202312,358.0,596.0,96.0,173.0
2.979591836734694,2.9444444444444446,146.0,318.0,49.0,108.0
3.0,3.0,57.0,21.0,19.0,7.0
3.507936507936508,3.357142857142857,221.0,235.0,63.0,70.0
3.142857142857143,3.590909090909091,22.0,79.0,7.0,22.0
3.857142857142857,4.079545454545454,189.0,718.0,49.0,176.0
,1.0,,1.0,,1.0
3.0,3.9696969696969697,6.0,131.0,2.0,33.0
3.5329512893982806,3.3503184713375798,1233.0,1578.0,349.0,471.0
3.0892857142857144,3.2240437158469946,173.0,590.0,56.0,183.0
3.476923076923077,3.520231213872832,226.0,609.0,65.0,173.0
2.1666666666666665,2.24,26.0,56.0,12.0,25.0
2.8333333333333335,2.962962962962963,34.0,160.0,12.0,54.0
3.831034482758621,3.7675879396984926,1111.0,2999.0,290.0,796.0
3.607142857142857,3.4444444444444446,101.0,93.0,28.0,27.0
3.71875,3.607843137254902,357.0,736.0,96.0,204.0
4.336666666666667,3.9910714285714284,1301.0,1341.0,300.0,336.0
3.76,3.6666666666666665,94.0,77.0,25.0,21.0
2.642857142857143,2.2421052631578946,74.0,213.0,28.0,95.0
4.083333333333333,3.566666666666667,49.0,107.0,12.0,30.0
3.810810810810811,3.9210526315789473,282.0,894.0,74.0,228.0
3.142857142857143,3.21505376344086,88.0,299.0,28.0,93.0
2.1052631578947367,2.32,40.0,116.0,19.0,50.0
